id,name,status,date,category,amount,currency,salary,balance_left
50,Әсел,Карта,2025-07-25,АЗС,24189,KZT,2439680,271729
15,Балжан,Карта,2025-08-08,Кино,573,KZT,693596,578208
48,Қуат,Карта,2025-10-11,Кофе и рестораны,2458,KZT,442697,2156
38,Рустем,Карта,2025-07-22,Кофе и рестораны,920,KZT,456574,260287
46,Томирис,Карта,2025-09-19,Кино,266,KZT,555224,575506
35,Нұржан,Карта,2025-09-30,Кофе и рестораны,31942,KZT,2076357,623460
9,Алтынай,Карта,2025-08-07,Развлечения,8467,KZT,1816149,1494081
48,Қуат,Карта,2025-09-07,Кофе и рестораны,770,KZT,442697,2156
5,Айнұр,Карта,2025-09-09,Доставка еды,5468,KZT,2297210,6014
19,Гаухар,Карта,2025-07-30,Продукты питания,5419,KZT,697027,1874
11,Арман,Карта,2025-08-12,Путешествия,38628,KZT,2449275,1140829
40,Самал,Карта,2025-10-09,Продукты питания,1464,KZT,1486273,750536
12,Аружан,Карта,2025-07-24,АЗС,12157,KZT,2121500,575730
26,Жандос,Карта,2025-10-15,Такси,1443,KZT,2241153,1220415
14,Ақмарал,Карта,2025-08-04,Продукты питания,4832,KZT,1199272,209166
49,Әлихан,Карта,2025-10-03,Кофе и рестораны,25283,KZT,1523631,877437
16,Бауыржан,Карта,2025-09-13,Отдых дома,309,KZT,1598485,1288866
35,Нұржан,Карта,2025-07-30,Кофе и рестораны,21232,KZT,2076357,623460
50,Әсел,Карта,2025-08-17,Продукты питания,23228,KZT,2439680,271729
22,Дияс,Карта,2025-08-20,Кофе и рестораны,17323,KZT,2393606,97129
18,Ботагөз,Карта,2025-07-22,Кофе и рестораны,16623,KZT,1151505,531208
28,Жансая,Карта,2025-09-08,Такси,2816,KZT,1343635,525236
11,Арман,Карта,2025-08-24,Отдых дома,2956,KZT,2449275,1140829
40,Самал,Карта,2025-07-20,Доставка еды,3760,KZT,1486273,750536
45,Темірлан,Карта,2025-07-26,Продукты питания,15643,KZT,2045609,2305548
44,Талғат,Карта,2025-10-06,Продукты питания,23697,KZT,1827179,1061071
1,Айгерім,Карта,2025-08-11,Продукты питания,37521,KZT,2168344,170820
13,Ақбота,Карта,2025-09-13,Путешествия,8293,KZT,1461785,1723019
31,Мадина,Карта,2025-09-09,Кино,1440,KZT,896448,537204
19,Гаухар,Карта,2025-08-23,Кофе и рестораны,2169,KZT,697027,1874
16,Бауыржан,Карта,2025-08-18,Развлечения,4946,KZT,1598485,1288866
46,Томирис,Карта,2025-08-25,Путешествия,11416,KZT,555224,575506
44,Талғат,Карта,2025-09-28,Кино,1314,KZT,1827179,1061071
15,Балжан,Карта,2025-09-20,Кофе и рестораны,5893,KZT,693596,578208
8,Алия,Карта,2025-08-16,Кофе и рестораны,5473,KZT,703488,750886
14,Ақмарал,Карта,2025-08-09,Продукты питания,15369,KZT,1199272,209166
19,Гаухар,Карта,2025-09-07,АЗС,1699,KZT,697027,1874
21,Динара,Карта,2025-10-11,Продукты питания,17297,KZT,1590432,512113
44,Талғат,Карта,2025-09-16,Такси,2330,KZT,1827179,1061071
19,Гаухар,Карта,2025-08-12,Доставка еды,946,KZT,697027,1874
2,Айдос,Карта,2025-09-24,Такси,1212,KZT,862587,935275
18,Ботагөз,Карта,2025-10-15,Путешествия,22804,KZT,1151505,531208
24,Ерлан,Карта,2025-09-06,АЗС,10641,KZT,2364205,2130238
26,Жандос,Карта,2025-07-30,Кофе и рестораны,27147,KZT,2241153,1220415
25,Жазира,Карта,2025-08-04,Отдых дома,1486,KZT,2152892,1220948
32,Меруерт,Карта,2025-08-19,Путешествия,89946,KZT,1310434,412250
6,Айсұлу,Карта,2025-08-03,Развлечения,5326,KZT,584808,271086
20,Данияр,Карта,2025-08-17,Развлечения,8163,KZT,658844,37786
27,Жанель,Карта,2025-10-14,Путешествия,175157,KZT,2466811,478293
10,Арайлым,Карта,2025-09-26,Такси,310,KZT,903264,834909
49,Әлихан,Карта,2025-08-07,Играем дома,2742,KZT,1523631,877437
8,Алия,Карта,2025-09-12,Кофе и рестораны,6076,KZT,703488,750886
43,Сәуле,Карта,2025-08-14,Развлечения,17879,KZT,2191949,434365
3,Айжан,Карта,2025-08-14,Кофе и рестораны,12182,KZT,1106392,851824
19,Гаухар,Карта,2025-08-15,Продукты питания,6367,KZT,697027,1874
48,Қуат,Карта,2025-09-18,Отели,10689,KZT,442697,2156
33,Мурат,Карта,2025-09-08,Развлечения,8683,KZT,1419977,581454
16,Бауыржан,Карта,2025-09-17,Кино,863,KZT,1598485,1288866
39,Салтанат,Карта,2025-09-16,Играем дома,6928,KZT,1500725,1461805
11,Арман,Карта,2025-08-28,Кино,1148,KZT,2449275,1140829
12,Аружан,Карта,2025-09-06,Продукты питания,27881,KZT,2121500,575730
34,Назым,Карта,2025-09-08,Продукты питания,3977,KZT,450547,441763
48,Қуат,Карта,2025-07-21,Отдых дома,742,KZT,442697,2156
17,Бағдат,Карта,2025-10-01,Продукты питания,21129,KZT,2283414,1101524
10,Арайлым,Карта,2025-10-09,Продукты питания,3977,KZT,903264,834909
11,Арман,Карта,2025-08-08,Такси,2805,KZT,2449275,1140829
37,Раушан,Карта,2025-09-13,АЗС,5956,KZT,1261443,212419
14,Ақмарал,Карта,2025-09-06,Продукты питания,4173,KZT,1199272,209166
18,Ботагөз,Карта,2025-07-27,Развлечения,653,KZT,1151505,531208
37,Раушан,Карта,2025-10-13,Кофе и рестораны,5242,KZT,1261443,212419
15,Балжан,Карта,2025-08-09,Доставка еды,3152,KZT,693596,578208
38,Рустем,Карта,2025-08-04,Такси,296,KZT,456574,260287
20,Данияр,Карта,2025-10-06,Играем дома,3551,KZT,658844,37786
12,Аружан,Карта,2025-08-24,АЗС,2397,KZT,2121500,575730
11,Арман,Карта,2025-09-20,Кино,1996,KZT,2449275,1140829
11,Арман,Карта,2025-07-26,Отдых дома,4453,KZT,2449275,1140829
27,Жанель,Карта,2025-08-14,Продукты питания,28791,KZT,2466811,478293
8,Алия,Карта,2025-10-16,Продукты питания,5619,KZT,703488,750886
12,Аружан,Карта,2025-09-16,Продукты питания,14044,KZT,2121500,575730
41,Санжар,Карта,2025-08-06,Отели,103017,KZT,2093193,1709280
7,Айым,Карта,2025-09-12,АЗС,5884,KZT,730892,532540
50,Әсел,Карта,2025-08-13,Отели,71972,KZT,2439680,271729
1,Айгерім,Карта,2025-08-24,Продукты питания,29755,KZT,2168344,170820
24,Ерлан,Карта,2025-07-20,Доставка еды,7218,KZT,2364205,2130238
41,Санжар,Карта,2025-07-27,Кофе и рестораны,15616,KZT,2093193,1709280
34,Назым,Карта,2025-10-06,Отели,9821,KZT,450547,441763
22,Дияс,Карта,2025-08-22,Отели,159324,KZT,2393606,97129
14,Ақмарал,Карта,2025-09-06,АЗС,3592,KZT,1199272,209166
32,Меруерт,Карта,2025-08-11,Кофе и рестораны,13769,KZT,1310434,412250
16,Бауыржан,Карта,2025-09-30,Путешествия,27806,KZT,1598485,1288866
18,Ботагөз,Карта,2025-08-01,Развлечения,8328,KZT,1151505,531208
24,Ерлан,Карта,2025-09-15,Продукты питания,13362,KZT,2364205,2130238
31,Мадина,Карта,2025-09-09,Доставка еды,3387,KZT,896448,537204
45,Темірлан,Карта,2025-08-26,Кофе и рестораны,9831,KZT,2045609,2305548
29,Зере,Карта,2025-07-20,Продукты питания,1834,KZT,1063354,1206709
24,Ерлан,Карта,2025-08-24,Продукты питания,19634,KZT,2364205,2130238
8,Алия,Карта,2025-08-09,Кино,489,KZT,703488,750886
20,Данияр,Карта,2025-08-08,АЗС,1324,KZT,658844,37786
21,Динара,Карта,2025-09-21,Кофе и рестораны,2608,KZT,1590432,512113
47,Қайрат,Карта,2025-10-16,Такси,905,KZT,813028,447386
6,Айсұлу,Карта,2025-08-15,Путешествия,40014,KZT,584808,271086
16,Бауыржан,Карта,2025-10-11,Кофе и рестораны,16776,KZT,1598485,1288866
14,Ақмарал,Карта,2025-09-06,Отдых дома,1219,KZT,1199272,209166
28,Жансая,Карта,2025-07-22,Отели,25839,KZT,1343635,525236
15,Балжан,Карта,2025-10-16,Продукты питания,5114,KZT,693596,578208
24,Ерлан,Карта,2025-09-01,Кино,2550,KZT,2364205,2130238
31,Мадина,Карта,2025-08-24,Такси,508,KZT,896448,537204
12,Аружан,Карта,2025-09-17,Развлечения,9814,KZT,2121500,575730
45,Темірлан,Карта,2025-08-11,Продукты питания,1980,KZT,2045609,2305548
27,Жанель,Карта,2025-08-08,Играем дома,10947,KZT,2466811,478293
27,Жанель,Карта,2025-08-28,Кофе и рестораны,29667,KZT,2466811,478293
41,Санжар,Карта,2025-07-20,Продукты питания,17523,KZT,2093193,1709280
32,Меруерт,Карта,2025-09-18,Отели,57886,KZT,1310434,412250
27,Жанель,Карта,2025-07-23,Продукты питания,28958,KZT,2466811,478293
16,Бауыржан,Карта,2025-09-14,АЗС,13080,KZT,1598485,1288866
49,Әлихан,Карта,2025-09-23,Кофе и рестораны,14333,KZT,1523631,877437
10,Арайлым,Карта,2025-10-13,Развлечения,3228,KZT,903264,834909
28,Жансая,Карта,2025-10-07,Играем дома,7683,KZT,1343635,525236
17,Бағдат,Карта,2025-07-28,Путешествия,121251,KZT,2283414,1101524
26,Жандос,Карта,2025-07-22,Продукты питания,2050,KZT,2241153,1220415
13,Ақбота,Карта,2025-09-26,Продукты питания,7621,KZT,1461785,1723019
35,Нұржан,Карта,2025-07-20,Кофе и рестораны,12450,KZT,2076357,623460
38,Рустем,Карта,2025-09-23,Кофе и рестораны,1402,KZT,456574,260287
39,Салтанат,Карта,2025-08-25,Играем дома,2720,KZT,1500725,1461805
31,Мадина,Карта,2025-09-08,Кофе и рестораны,9125,KZT,896448,537204
33,Мурат,Карта,2025-10-08,Продукты питания,19444,KZT,1419977,581454
50,Әсел,Карта,2025-09-13,Продукты питания,17567,KZT,2439680,271729
25,Жазира,Карта,2025-08-18,Развлечения,8198,KZT,2152892,1220948
26,Жандос,Карта,2025-10-17,Развлечения,17217,KZT,2241153,1220415
49,Әлихан,Карта,2025-08-17,Кофе и рестораны,1141,KZT,1523631,877437
41,Санжар,Карта,2025-09-11,АЗС,5878,KZT,2093193,1709280
9,Алтынай,Карта,2025-08-25,Кино,2550,KZT,1816149,1494081
18,Ботагөз,Карта,2025-10-08,Отдых дома,1610,KZT,1151505,531208
27,Жанель,Карта,2025-08-29,Продукты питания,25229,KZT,2466811,478293
14,Ақмарал,Карта,2025-09-21,Такси,2058,KZT,1199272,209166
40,Самал,Карта,2025-09-14,Кофе и рестораны,3575,KZT,1486273,750536
50,Әсел,Карта,2025-09-18,Отели,114695,KZT,2439680,271729
22,Дияс,Карта,2025-10-02,Продукты питания,17023,KZT,2393606,97129
20,Данияр,Карта,2025-08-11,Кино,1389,KZT,658844,37786
9,Алтынай,Карта,2025-09-09,Продукты питания,8012,KZT,1816149,1494081
1,Айгерім,Карта,2025-07-27,Развлечения,18054,KZT,2168344,170820
21,Динара,Карта,2025-08-12,Путешествия,85972,KZT,1590432,512113
34,Назым,Карта,2025-09-20,Кофе и рестораны,5602,KZT,450547,441763
20,Данияр,Карта,2025-10-05,Развлечения,4269,KZT,658844,37786
31,Мадина,Карта,2025-10-05,Продукты питания,2432,KZT,896448,537204
38,Рустем,Карта,2025-08-09,Продукты питания,3174,KZT,456574,260287
16,Бауыржан,Карта,2025-08-27,Продукты питания,17717,KZT,1598485,1288866
22,Дияс,Карта,2025-09-02,Кофе и рестораны,13057,KZT,2393606,97129
40,Самал,Карта,2025-07-22,Продукты питания,2049,KZT,1486273,750536
41,Санжар,Карта,2025-09-14,АЗС,4835,KZT,2093193,1709280
5,Айнұр,Карта,2025-10-10,Продукты питания,31665,KZT,2297210,6014
6,Айсұлу,Карта,2025-08-27,Путешествия,38402,KZT,584808,271086
21,Динара,Карта,2025-10-17,Путешествия,34059,KZT,1590432,512113
29,Зере,Карта,2025-08-09,АЗС,4420,KZT,1063354,1206709
20,Данияр,Карта,2025-08-24,Отдых дома,1140,KZT,658844,37786
30,Инабат,Карта,2025-09-18,Отдых дома,2119,KZT,2288846,1844876
13,Ақбота,Карта,2025-09-06,АЗС,2337,KZT,1461785,1723019
13,Ақбота,Карта,2025-08-03,Такси,2850,KZT,1461785,1723019
27,Жанель,Карта,2025-08-21,Развлечения,10957,KZT,2466811,478293
44,Талғат,Карта,2025-08-12,Отели,81006,KZT,1827179,1061071
29,Зере,Карта,2025-10-17,Продукты питания,3721,KZT,1063354,1206709
4,Айназ,Карта,2025-08-15,Играем дома,3018,KZT,947937,767480
5,Айнұр,Карта,2025-08-23,Кофе и рестораны,5057,KZT,2297210,6014
37,Раушан,Карта,2025-08-14,Путешествия,80748,KZT,1261443,212419
7,Айым,Карта,2025-08-31,Отдых дома,576,KZT,730892,532540
9,Алтынай,Карта,2025-08-21,Кофе и рестораны,22690,KZT,1816149,1494081
9,Алтынай,Карта,2025-08-09,Продукты питания,15622,KZT,1816149,1494081
3,Айжан,Карта,2025-09-27,АЗС,1314,KZT,1106392,851824
32,Меруерт,Карта,2025-08-10,Продукты питания,14886,KZT,1310434,412250
22,Дияс,Карта,2025-08-29,Продукты питания,35814,KZT,2393606,97129
28,Жансая,Карта,2025-07-30,АЗС,11300,KZT,1343635,525236
21,Динара,Карта,2025-10-13,Такси,3242,KZT,1590432,512113
1,Айгерім,Карта,2025-10-06,АЗС,7829,KZT,2168344,170820
6,Айсұлу,Карта,2025-07-25,Развлечения,5308,KZT,584808,271086
25,Жазира,Карта,2025-09-10,Продукты питания,11904,KZT,2152892,1220948
38,Рустем,Карта,2025-09-16,Отдых дома,719,KZT,456574,260287
